playerID,yearID,lgID,POS,G,GS,InnOuts,PO,A,E,DP,awardID,set
tejadru01,2019,NL,3B,2,1,24,1,4,0,0,false,train
garciav01,2021,NL,OF,123,119,3048,204,4,6,0,false,train
gantjo01,2021,AL,P,14,7,101,0,3,1,0,false,train
zerpaan01,2021,AL,P,1,1,15,0,2,0,0,false,train
gomesbr01,2015,AL,P,63,0,177,0,6,0,0,false,train
buchhcl01,2019,AL,P,12,12,177,7,16,0,2,false,train
duffyma01,2023,AL,1B,17,13,327,79,6,2,7,false,test
nunezed02,2013,AL,2B,2,0,27,6,3,0,2,false,train
hernace02,2021,AL,2B,142,142,3681,175,303,12,73,false,train
riosal01,2014,AL,OF,114,114,2887,250,6,6,2,false,train
fiersmi01,2016,AL,P,31,30,506,13,12,1,0,false,train
hicksbr01,2014,NL,OF,1,0,6,0,0,0,0,false,train
colemdu01,2015,AL,3B,2,1,27,1,2,0,0,false,train
baileho02,2019,AL,P,31,31,490,12,14,0,0,false,train
biancje01,2014,NL,3B,9,5,171,11,13,2,3,false,train
guilllu01,2021,NL,3B,27,18,463,9,29,3,2,false,train
friedtj01,2023,NL,OF,151,122,3271,305,9,1,2,false,test
rodrise01,2015,NL,1B,102,12,980,366,15,1,37,false,train
culbech01,2016,NL,SS,11,8,180,8,16,0,3,false,train
watsoto01,2021,NL,P,26,0,73,1,1,0,1,false,train
penaca01,2013,AL,1B,46,43,1148,399,30,0,47,false,train
kipnija01,2018,AL,OF,14,14,306,16,0,0,0,false,train
jasojo01,2014,AL,C,54,47,1173,338,10,1,0,false,train
boydma01,2022,AL,P,10,0,40,2,2,0,0,false,train
bryankr01,2023,NL,1B,7,7,162,43,4,0,6,false,test
gonzaal02,2014,AL,SS,9,8,217,7,21,3,5,false,train
happia01,2020,NL,1B,2,0,18,5,0,0,0,false,train
hernada01,2018,NL,P,57,0,192,7,6,0,0,false,train
urshegi01,2017,AL,1B,2,0,6,2,0,0,1,false,train
mccutan01,2022,NL,OF,50,49,1303,88,1,0,0,false,train
fernajo02,2013,NL,P,28,28,518,22,15,1,0,false,train
bochybr02,2015,NL,P,4,0,9,0,0,0,0,false,train
valaipa01,2017,NL,2B,8,3,98,10,8,1,2,false,train
sulseco01,2021,AL,P,60,0,190,6,4,0,0,false,train
perezhe01,2014,AL,3B,2,0,5,0,0,0,0,false,train
calhoko01,2014,AL,1B,2,0,18,4,0,0,0,false,train
francje02,2015,NL,P,1,0,6,1,0,0,0,false,train
weemsjo01,2020,AL,P,9,0,42,0,0,0,0,false,train
bryankr01,2020,NL,3B,27,27,676,15,44,4,4,false,train
kontoge01,2018,NL,P,21,0,59,3,1,0,1,false,train
brignre01,2016,NL,2B,4,2,56,4,5,0,1,false,train
fernaju02,2021,NL,P,6,0,20,2,0,0,0,false,train
snellbl01,2017,AL,P,24,24,388,6,13,0,1,false,train
duffyma01,2015,NL,2B,9,7,196,13,17,1,5,false,train
kingesc01,2019,NL,OF,69,60,1562,139,1,3,1,false,train
sardilu01,2017,NL,3B,4,2,63,1,6,0,0,false,train
turneja01,2017,NL,P,18,2,117,2,3,0,0,false,train
bettich01,2018,NL,P,27,20,361,9,22,0,1,false,train
chiselo01,2017,AL,1B,7,0,39,14,1,0,4,false,train
walshja02,2022,NL,P,3,0,8,0,0,0,0,false,train
bemboan01,2019,AL,C,25,17,463,162,7,0,0,false,train
kelletr01,2023,AL,P,10,3,46,1,0,0,0,false,test
candeje01,2017,AL,3B,27,25,669,15,39,4,2,false,train
bandaan01,2017,NL,P,8,4,77,0,3,0,0,false,train
pedrodu01,2016,AL,2B,152,151,3878,245,362,6,98,false,train
paredji01,2015,AL,OF,3,1,27,2,0,0,0,false,train
navardi01,2014,AL,C,112,102,2722,782,35,3,3,false,train
florody01,2020,NL,P,25,0,73,1,7,0,2,false,train
nogosst01,2022,NL,P,12,0,66,4,1,0,0,false,train
murphse01,2019,AL,C,18,13,392,151,4,1,0,false,train
kayan01,2020,AL,P,13,0,63,0,2,0,0,false,train
moralke01,2014,AL,1B,27,26,629,219,9,1,23,false,train
ramoswi01,2014,NL,C,87,87,2325,626,54,5,2,false,train
beresja01,2016,AL,3B,3,2,63,1,5,0,2,false,train
galleza01,2019,NL,P,15,15,240,4,6,0,0,false,train
ellisaj01,2018,NL,OF,1,0,1,0,0,0,0,false,train
ohearry01,2023,AL,OF,29,18,448,25,0,1,0,false,test
frankse01,2021,NL,P,4,3,44,1,4,0,1,false,train
cletoma01,2013,NL,P,1,0,7,0,0,0,0,false,train
martelu02,2021,NL,3B,1,0,9,0,1,0,0,false,train
rondohe01,2013,NL,P,45,0,164,9,8,0,1,false,train
solerjo01,2021,NL,OF,50,49,1221,75,3,2,0,false,train
alfarjo01,2017,NL,C,28,28,730,220,12,2,3,false,train
judgeaa01,2023,AL,OF,72,66,1720,130,2,1,0,false,test
stripro01,2021,AL,P,24,19,304,2,8,0,0,false,train
francma02,2014,NL,1B,5,2,70,20,2,0,2,false,train
valenda01,2016,AL,OF,38,37,919,67,6,0,1,false,train
ynoaga01,2017,AL,P,9,4,104,6,6,0,3,false,train
perdoan01,2023,NL,P,30,0,87,1,1,0,1,false,test
leonar01,2016,AL,P,2,0,7,0,0,0,0,false,train
polloaj01,2022,AL,OF,137,123,3359,247,7,5,3,false,train
diazis01,2023,NL,3B,1,1,27,0,2,0,0,false,test
valerbr01,2018,NL,2B,5,3,90,11,7,0,3,false,train
wellsca01,2013,NL,P,1,0,2,0,0,0,0,false,train
wongja01,2023,NL,P,1,0,9,0,0,0,0,false,test
erlinro01,2020,NL,P,9,5,80,0,5,0,0,false,train
bumgama01,2013,NL,P,31,31,604,7,33,3,1,false,train
lylesjo01,2014,NL,P,22,22,380,11,19,1,2,false,train
payamjo01,2020,NL,P,2,0,9,0,0,0,0,false,train
walkene01,2020,NL,OF,1,0,6,0,0,0,0,false,train
rominau01,2018,AL,C,76,68,1834,668,48,4,3,false,train
raleylu01,2023,AL,P,2,0,8,0,0,0,0,false,test
beatyma01,2022,NL,1B,3,0,30,5,0,0,0,false,train
verhadr01,2019,AL,P,22,4,174,1,7,0,2,false,train
heisech01,2013,NL,OF,75,44,1365,101,1,0,1,false,train
goebbja01,2014,NL,1B,25,19,510,166,13,2,6,false,train
janispa01,2015,AL,SS,13,9,251,16,31,0,7,false,train
blancgr01,2013,NL,OF,136,113,3068,232,6,0,1,false,train
schoojo01,2015,AL,2B,84,82,2163,145,235,7,50,false,train
geedi01,2016,AL,P,33,14,375,5,12,3,3,false,train
martest01,2022,NL,OF,116,116,2996,209,9,1,1,false,train
soriaal01,2013,NL,OF,86,86,2240,160,7,5,0,false,train
lugose01,2020,NL,P,16,7,110,4,3,0,0,false,train
howarsa01,2022,NL,P,3,0,6,0,0,0,0,false,train
hernaen02,2014,NL,OF,9,6,180,16,1,0,1,false,train
suzukku01,2013,NL,C,78,73,1977,556,30,5,5,false,train
padloke01,2023,AL,3B,1,0,15,0,1,0,0,false,test
karnsna01,2019,AL,P,4,2,16,0,3,0,1,false,train
middlke01,2019,AL,P,11,0,23,0,0,0,0,false,train
obergsc01,2016,NL,P,24,0,78,1,3,0,0,false,train
utleych01,2014,NL,1B,1,0,7,2,0,0,0,false,train
aquinar01,2018,NL,OF,1,0,9,0,0,0,0,false,train
holtbr01,2016,AL,2B,8,4,132,10,11,0,1,false,train
kineris01,2021,AL,SS,156,155,4080,214,436,19,98,false,train
alberha01,2020,AL,3B,5,4,105,4,11,0,2,false,train
mooredy01,2020,AL,2B,10,10,243,20,25,2,4,false,train
grichra01,2021,AL,OF,134,121,3197,252,1,0,0,false,train
altavda01,2017,AL,P,41,0,140,4,3,0,0,false,train
lasteto01,2014,NL,2B,88,86,2165,146,216,6,54,false,train
garream01,2018,NL,P,66,0,189,5,5,0,0,false,train
coellro01,2013,AL,P,16,0,51,1,0,0,0,false,train
thameer01,2017,NL,OF,29,18,510,30,0,1,0,false,train
kempto01,2016,AL,OF,39,24,696,34,2,1,0,false,train
terdojo01,2015,NL,OF,2,0,4,0,0,0,0,false,train
gorete01,2020,NL,OF,1,0,3,0,0,0,0,false,train
arraelu01,2020,AL,2B,31,31,777,50,68,1,16,false,train
albural01,2014,AL,P,72,0,172,4,5,0,1,false,train
guerrja02,2021,NL,P,4,0,11,0,0,0,0,false,train
robindr01,2018,AL,OF,30,22,600,63,2,2,0,false,train
martimi02,2015,AL,OF,12,7,213,21,0,0,0,false,train
diehlph01,2019,NL,P,10,0,22,0,0,0,0,false,train
ethiean01,2014,NL,OF,92,78,2143,153,1,1,0,false,train
sippto01,2017,AL,P,46,0,112,4,7,0,0,false,train
vinesda01,2023,NL,P,5,2,61,1,0,1,0,false,test
nottija01,2018,NL,C,8,6,170,54,5,2,0,false,train
millean01,2021,NL,P,40,0,108,1,5,0,2,false,train
montera01,2021,AL,P,44,0,148,4,5,0,1,false,train
haleda02,2020,AL,P,5,0,18,0,2,0,0,false,train
deazaal01,2014,AL,OF,140,129,3469,272,6,3,1,false,train
martean01,2014,NL,3B,4,3,87,1,7,0,1,false,train
furcara01,2014,NL,2B,8,8,213,13,19,0,8,false,train
sanomi01,2015,AL,1B,2,0,15,2,0,0,0,false,train
murphto04,2016,NL,C,12,9,245,89,7,2,1,false,train
pressry01,2017,AL,P,57,0,184,5,5,0,0,false,train
couloda01,2018,AL,P,27,0,71,1,3,0,0,false,train
cahiltr01,2021,NL,P,9,8,111,2,5,2,0,false,train
bashlty01,2019,NL,P,24,0,66,0,0,0,0,false,train
rodriye01,2022,AL,P,1,0,3,0,0,0,0,false,train
valdejo03,2017,AL,P,1,0,3,0,0,1,0,false,train
kratzer01,2016,AL,C,13,9,249,64,7,1,0,false,train
santada01,2016,AL,2B,3,0,27,0,0,0,0,false,train
lasteto01,2019,AL,3B,30,27,704,10,38,1,4,false,train
brentbr01,2016,AL,OF,22,17,429,25,1,1,0,false,train
figaral01,2014,NL,P,6,0,26,1,1,0,0,false,train
reddijo01,2019,AL,1B,4,0,17,4,0,1,0,false,train
brittza01,2013,AL,P,8,7,120,1,4,0,0,false,train
greenty02,2013,AL,2B,19,14,384,24,33,2,11,false,train
sanchad01,2019,NL,2B,4,0,17,0,1,0,0,false,train
grayjo02,2023,AL,P,29,29,472,10,11,1,0,false,test
rojasmi02,2017,NL,1B,2,0,10,4,0,0,1,false,train
diazal02,2021,AL,OF,16,12,297,21,0,0,0,false,train
anderti01,2018,AL,SS,151,151,3988,188,392,20,72,false,train
frypa01,2022,NL,P,1,0,3,0,0,0,0,false,train
satinjo01,2014,NL,1B,8,7,171,50,3,0,4,false,train
harvehu01,2021,AL,P,9,0,26,1,0,0,0,false,train
bastaan01,2015,NL,P,66,0,172,0,4,1,0,false,train
danksjo01,2013,AL,P,22,22,415,8,13,0,1,false,train
manshje01,2016,AL,P,53,0,130,1,2,0,1,false,train
wheelza01,2013,NL,P,17,17,300,1,5,0,1,false,train
francje02,2013,AL,OF,54,49,1318,96,3,1,0,false,train
kawasmu01,2016,NL,2B,10,4,150,10,14,1,6,false,train
gileske01,2022,AL,P,5,0,13,0,0,0,0,false,train
castrst01,2019,NL,3B,45,42,1100,27,76,4,8,false,train
verdual01,2019,NL,OF,97,82,2268,170,6,2,0,false,train
chambjo03,2016,AL,P,20,0,60,0,5,0,0,false,train
browndo01,2014,NL,OF,127,117,3124,182,4,2,2,false,train
reckean01,2017,NL,C,4,1,39,12,0,1,0,false,train
tomlike01,2015,NL,2B,50,46,1182,82,130,4,30,false,train
sampsad01,2019,AL,P,35,15,376,4,17,0,1,false,train
hernaen02,2022,AL,OF,80,77,2007,196,1,0,1,false,train
capravi01,2023,NL,2B,3,3,78,7,8,1,1,false,test
wingetr01,2018,NL,P,22,0,57,3,1,2,0,false,train
boteda01,2020,NL,3B,33,27,753,21,43,4,6,false,train
anderty01,2016,NL,P,19,19,343,3,29,2,2,false,train
wainwad01,2023,NL,P,21,21,303,8,11,0,1,false,test
semiema01,2013,AL,2B,3,1,39,1,7,0,0,false,train
latosma01,2013,NL,P,32,32,632,26,20,1,2,false,train
meansjo01,2019,AL,P,31,27,465,5,10,0,0,false,train
alberha01,2016,AL,3B,11,4,135,1,14,0,1,false,train
zuniggu01,2023,NL,P,2,0,6,0,0,0,0,false,test
riverem01,2023,NL,1B,12,5,174,57,4,1,8,false,test
herrejo03,2015,NL,2B,29,16,522,39,46,2,11,false,train
ackledu01,2013,AL,OF,59,54,1485,134,1,1,1,false,train
merriwh01,2017,AL,1B,1,0,6,3,0,0,0,false,train
butleda01,2014,AL,C,7,5,147,41,2,1,0,false,train
rodriro03,2018,AL,1B,10,7,198,53,5,2,3,false,train
narvaom01,2017,AL,1B,1,0,15,5,0,1,0,false,train
mullice01,2019,AL,OF,22,18,492,58,0,1,0,false,train
cosarja01,2016,NL,P,13,13,171,3,16,0,2,false,train
schimry01,2018,AL,3B,1,1,27,0,2,0,1,false,train
davisik02,2015,AL,1B,65,61,1575,492,41,4,53,false,train
deshide02,2016,AL,OF,59,49,1272,102,1,3,0,false,train
shrevch01,2016,AL,P,37,0,99,2,7,0,0,false,train
abreubr01,2019,AL,P,7,0,26,2,2,0,0,false,train
doziebr01,2019,NL,P,1,0,3,0,0,0,0,false,train
hoeslj01,2013,AL,OF,46,42,1162,89,0,4,0,false,train
adamecr01,2017,NL,1B,1,0,3,2,0,0,0,false,train
lopezja02,2016,NL,P,68,0,80,1,7,0,2,false,train
dietrde01,2015,NL,3B,26,24,584,6,35,4,4,false,train
outmaja01,2022,NL,OF,3,3,81,3,0,0,0,false,train
delgara01,2017,NL,P,26,5,188,7,8,0,0,false,train
speiega01,2021,AL,P,7,0,23,1,1,0,0,false,train
walteza01,2014,NL,SS,3,0,21,1,3,0,0,false,train
alcanvi01,2018,AL,P,27,0,90,1,1,0,0,false,train
hollade01,2016,AL,P,22,20,322,3,8,2,0,false,train
lopezwi01,2013,NL,P,75,0,226,9,7,1,0,false,train
rogertr01,2021,NL,P,25,25,399,6,15,3,0,false,train
kempto01,2021,AL,OF,49,37,1010,69,1,0,0,false,train
stewach01,2015,NL,C,52,36,1118,328,37,9,2,false,train
stammcr01,2021,NL,P,67,4,265,7,9,0,2,false,train
nieuwki01,2017,NL,OF,10,5,170,10,0,0,0,false,train
minormi01,2019,AL,P,32,32,625,7,21,0,1,false,train
bartjo01,2021,NL,C,1,1,27,8,0,0,0,false,train
klubeco01,2016,AL,P,32,32,645,19,17,1,1,false,train
sucreje01,2017,AL,P,1,0,3,0,0,0,0,false,train
duffyma01,2021,NL,SS,5,2,92,2,10,0,1,false,train
wendljo01,2018,AL,3B,20,17,463,13,39,0,4,false,train
gregodi01,2019,AL,SS,80,78,2065,93,181,6,48,false,train
parrage01,2017,NL,1B,6,4,88,34,0,0,4,false,train
martile01,2013,AL,OF,142,125,3383,317,14,5,1,false,train
weathry01,2022,NL,P,1,1,11,1,0,0,0,false,train
lavarry01,2015,NL,1B,1,0,3,2,0,0,0,false,train
smylydr01,2023,NL,P,41,23,427,6,13,4,1,false,test
hernace02,2014,NL,2B,11,8,226,22,14,0,3,false,train
frasoja01,2014,AL,P,61,0,142,1,3,0,2,false,train
callal01,2022,AL,OF,10,2,102,7,0,0,0,false,train
owensru01,2014,AL,P,1,1,17,0,1,0,0,false,train
smithke04,2017,AL,C,79,70,1868,572,27,2,2,false,train
morgael01,2022,AL,P,50,1,200,3,6,0,0,false,train
thornma01,2016,NL,P,18,0,51,1,0,0,0,false,train
frankni01,2016,AL,OF,25,21,543,45,0,1,0,false,train
barnebr02,2013,AL,OF,134,115,3104,328,9,3,4,false,train
freemmi01,2020,AL,2B,4,1,49,4,4,0,1,false,train
nealth01,2013,AL,OF,3,3,72,6,0,0,0,false,train
myerswi01,2022,NL,3B,1,0,3,0,0,0,0,false,train
snydebr03,2016,NL,1B,1,0,12,1,2,0,0,false,train
castrha01,2023,NL,P,2,0,6,0,1,0,1,false,test
edmanto01,2022,NL,OF,3,0,24,2,0,0,0,false,train
storedr01,2016,AL,P,57,0,155,2,4,0,0,false,train
suareeu01,2014,AL,SS,81,71,1867,113,189,10,49,false,train
rumbeni01,2015,AL,P,17,0,47,0,0,0,0,false,train
hernace02,2022,NL,2B,126,124,3240,191,284,4,70,false,train
swihabl01,2016,AL,OF,13,13,341,30,1,0,0,false,train
martest01,2023,NL,OF,85,82,2105,155,7,1,1,false,test
davidma02,2017,AL,1B,19,18,461,140,7,4,11,false,train
rosalad01,2016,NL,2B,36,22,598,36,53,4,16,false,train
brogdco01,2020,NL,P,9,0,34,0,1,0,0,false,train
bautira01,2017,NL,OF,13,4,162,11,0,0,0,false,train
youngmi02,2013,NL,SS,1,1,21,0,2,0,0,false,train
luzarje01,2022,NL,P,18,18,301,1,13,1,2,false,train
fistedo01,2013,AL,P,33,32,626,23,30,0,5,false,train
diamosc01,2016,AL,P,1,0,3,0,0,0,0,false,train
powelbo02,2017,AL,OF,36,26,727,76,2,1,0,false,train
darnatr01,2013,NL,C,30,30,775,214,10,0,0,false,train
romeren01,2015,AL,P,23,0,90,1,2,1,0,false,train
arandjo01,2022,AL,1B,11,4,136,41,1,0,3,false,train
keplema01,2016,AL,1B,2,0,12,5,0,0,0,false,train
gourryu01,2018,AL,2B,15,11,303,11,20,1,6,false,train
lindofr01,2020,AL,SS,58,58,1524,79,128,1,30,false,train
rodriro03,2019,AL,3B,6,4,96,2,8,2,0,false,train
frankni01,2017,NL,2B,1,1,24,4,2,0,1,false,train
beltbr01,2018,NL,1B,104,97,2620,786,93,8,92,false,train
wisdopa01,2019,AL,3B,4,2,79,2,4,0,2,false,train
shortza01,2023,AL,P,6,0,18,1,0,0,0,false,test
kellydo01,2015,NL,1B,1,0,3,0,0,0,0,false,train
brebbjo01,2023,NL,P,40,10,115,2,4,1,0,false,test
fletcda02,2018,AL,OF,4,0,18,1,0,0,0,false,train
sanchhe01,2014,NL,1B,1,1,24,6,1,0,0,false,train
lambeji01,2020,AL,P,2,0,6,0,1,0,0,false,train
penafr01,2018,NL,1B,2,0,9,1,0,0,0,false,train
strahma01,2022,AL,P,50,0,134,1,4,2,0,false,train
grandya01,2014,NL,C,76,67,1823,526,31,4,4,false,train
herredi01,2018,NL,3B,4,2,57,1,4,0,0,false,train
benoijo01,2016,AL,P,51,0,144,1,4,2,0,false,train
vogtst01,2016,AL,C,113,103,2764,766,45,7,5,false,train
happia01,2018,NL,P,1,0,3,0,0,0,0,false,train
colasos01,2023,AL,OF,77,65,1768,157,5,6,2,false,test
solando01,2019,NL,3B,2,1,36,0,3,0,0,false,train
dysonja01,2016,AL,OF,95,83,2276,196,11,2,0,false,train
rossco01,2015,AL,OF,8,6,156,12,0,1,0,false,train
carltdr01,2022,AL,P,5,0,26,0,0,0,0,false,train
alberha01,2015,AL,3B,7,2,77,2,3,0,0,false,train
hummeco01,2023,AL,OF,2,0,9,1,0,0,0,false,test
rosalad01,2015,AL,P,2,0,6,0,0,0,0,false,train
castiru01,2016,AL,OF,4,2,60,6,0,0,0,false,train
haranaa01,2013,NL,P,4,4,69,1,2,0,0,false,train
lambepe01,2021,NL,P,2,2,17,0,1,0,0,false,train
colined01,2020,AL,P,1,0,1,0,0,0,0,false,train
hillko01,2013,NL,C,18,16,437,107,6,1,0,false,train
cobbal01,2017,AL,P,29,29,538,15,26,3,1,false,train
guilmpr01,2015,AL,P,3,0,16,0,1,0,0,false,train
smallet01,2022,NL,P,2,2,19,0,0,0,0,false,train
mellake01,2021,NL,P,2,0,5,0,0,0,0,false,train
davisjo05,2018,AL,OF,16,6,198,19,1,1,1,false,train
dickech01,2013,AL,OF,28,11,393,41,1,0,0,false,train
betanyu01,2013,NL,3B,59,43,1252,29,84,8,3,false,train
engelad01,2023,NL,OF,4,3,66,7,0,0,0,false,test
moscojo01,2016,NL,P,5,5,64,1,1,1,0,false,train
bumgama01,2018,NL,P,21,21,389,3,13,0,0,false,train
burleal01,2023,NL,P,2,0,5,0,0,0,0,false,test
bassich01,2022,NL,P,30,30,545,16,16,0,3,false,train
beckhti01,2019,AL,1B,5,4,108,35,0,0,2,false,train
negrokr01,2018,AL,3B,4,4,78,2,3,0,0,false,train
hoeslj01,2015,AL,OF,7,4,111,6,0,0,0,false,train
fraziad01,2017,NL,2B,42,35,917,69,85,8,21,false,train
liberad01,2016,NL,P,58,0,128,3,4,0,0,false,train
wiselbr01,2023,NL,2B,37,29,734,43,79,4,17,false,test
germado01,2022,AL,P,15,14,217,5,1,1,0,false,train
castrke01,2022,NL,P,10,0,37,0,1,1,0,false,train
phillbr02,2020,AL,OF,31,16,453,37,1,0,0,false,train
winkeje01,2020,NL,OF,16,13,284,20,0,0,0,false,train
tollest01,2014,AL,OF,7,1,75,9,0,1,0,false,train
osichjo01,2018,NL,P,12,0,36,2,1,0,0,false,train
liriafr01,2015,NL,P,31,31,560,5,24,1,1,false,train
roberda10,2019,AL,3B,43,28,853,21,62,2,8,false,train
alberma01,2018,NL,P,34,0,103,1,3,0,0,false,train
smithca03,2017,AL,P,9,2,56,0,1,0,0,false,train
hennse01,2013,NL,P,4,0,8,0,0,0,0,false,train
pindech01,2022,AL,OF,91,74,1994,150,3,1,1,false,train
degeubr01,2021,NL,P,28,0,70,3,4,1,1,false,train
darnach01,2016,NL,OF,13,9,264,27,1,0,0,false,train
kratzer01,2016,AL,P,1,0,3,0,0,0,0,false,train
davisch02,2019,AL,OF,1,1,24,1,0,1,0,false,train
fieldda01,2015,AL,OF,1,0,21,2,0,1,0,false,train
beatyma01,2023,NL,P,1,0,3,0,0,0,0,false,test
marcush01,2015,AL,P,7,6,105,3,2,0,0,false,train
lorenmi01,2020,NL,OF,3,0,12,1,0,0,0,false,train
smithpa04,2021,NL,1B,54,42,1106,297,31,2,25,false,train
tejadru01,2016,NL,P,1,0,3,0,0,0,0,false,train
jankotr01,2016,NL,OF,114,82,2367,221,0,1,0,false,train
smithjo07,2019,AL,P,18,2,93,3,1,0,0,false,train
pinedmi01,2022,AL,P,11,11,140,1,2,0,0,false,train
heinety01,2023,AL,C,17,13,300,105,3,0,0,false,test
hedgeau01,2018,NL,C,83,80,2175,748,34,11,3,false,train
floydga01,2014,NL,P,9,9,163,3,9,1,1,false,train
duggero01,2022,NL,P,3,1,32,1,0,0,0,false,train
buckjo01,2014,AL,1B,1,0,9,3,2,0,0,false,train
jacksza02,2022,AL,P,54,0,144,2,1,0,0,false,train
pannoth01,2023,NL,P,1,0,8,0,0,0,0,false,test
davisro03,2019,NL,P,5,1,32,1,1,0,0,false,train
blacktr01,2013,AL,P,46,3,151,3,12,0,0,false,train
beatyma01,2019,NL,1B,35,21,615,197,19,3,15,false,train
dubonma01,2023,AL,SS,9,9,234,13,20,1,3,false,test
farmeky01,2021,NL,1B,5,2,69,17,2,0,2,false,train
eflinza01,2019,NL,P,32,28,490,13,20,1,2,false,train
mccauda01,2023,AL,P,3,0,15,1,0,0,0,false,test
davisjo05,2019,AL,OF,35,24,675,55,0,1,0,false,train
willitr01,2017,NL,P,31,25,451,7,26,2,1,false,train
floripe01,2018,NL,OF,5,0,31,1,0,0,0,false,train
leitema02,2017,NL,P,27,11,272,10,8,0,0,false,train
rossty01,2019,AL,P,7,7,106,4,6,1,0,false,train
salasfe01,2018,NL,P,41,0,120,2,0,1,0,false,train
ceasedy01,2019,AL,P,14,14,219,8,6,1,2,false,train
munozya01,2021,AL,OF,1,1,27,0,0,0,0,false,train
aokino01,2017,AL,OF,77,63,1655,86,7,0,1,false,train
jeffery01,2022,AL,C,59,56,1489,475,14,3,2,false,train
drewst01,2016,NL,2B,21,15,433,33,44,3,9,false,train
germado01,2018,AL,P,21,14,257,3,5,0,1,false,train
tuivasa01,2019,AL,P,23,2,69,0,0,1,0,false,train
steelju01,2021,NL,P,20,9,171,1,9,0,1,false,train
davisik02,2013,NL,1B,96,87,2343,805,38,9,62,false,train
ramosaj01,2016,NL,P,67,0,192,6,5,0,1,false,train
deshide02,2018,AL,OF,102,93,2488,275,6,7,2,false,train
darnelo01,2014,AL,P,7,4,72,1,2,1,0,false,train
ottavad01,2022,NL,P,66,0,197,3,6,3,0,false,train
vottojo01,2022,NL,1B,76,76,1951,492,48,1,40,false,train
goldspa01,2015,NL,1B,157,155,4145,1378,123,5,129,true,train
vanmejo01,2021,NL,1B,1,1,18,9,0,0,0,false,train
brinsle01,2018,NL,OF,106,100,2668,270,2,9,0,false,train
merriwh01,2020,AL,2B,15,10,276,20,36,2,11,false,train
reinhja01,2018,NL,2B,1,1,24,1,3,0,0,false,train
rauchjo01,2013,NL,P,15,0,50,1,4,0,0,false,train
matsuda01,2014,NL,P,34,9,250,3,8,0,1,false,train
castran02,2021,AL,P,25,0,74,4,2,0,0,false,train
valaich01,2013,NL,2B,6,5,136,8,11,0,3,false,train
moranco01,2020,NL,1B,22,20,498,152,15,2,16,false,train
nunezed02,2018,AL,2B,74,70,1882,92,121,4,25,false,train
figueco01,2016,NL,2B,5,2,69,2,5,0,1,false,train
greench03,2017,AL,P,40,1,207,1,3,0,0,false,train
duvalad01,2018,NL,OF,103,86,2307,179,7,1,2,false,train
wilsobo02,2016,AL,C,75,71,1860,554,20,4,5,false,train
severlu01,2022,AL,P,19,19,306,6,13,0,0,false,train
willitr01,2019,NL,P,26,26,437,11,15,1,2,false,train
laurera01,2022,AL,OF,88,87,2227,190,5,2,0,false,train
arteahu01,2019,AL,3B,1,0,3,0,0,0,0,false,train
knehrre01,2022,NL,P,5,1,41,1,2,0,0,false,train
lowena01,2021,AL,1B,148,144,3808,1164,54,11,119,false,train
marisja01,2019,AL,OF,109,73,2199,196,1,1,1,false,train
perezsa02,2013,AL,C,137,126,3346,930,71,7,4,true,train
semiema01,2017,AL,SS,85,85,2241,125,241,9,45,false,train
tollias01,2017,AL,P,3,0,15,0,2,0,0,false,train
valenda01,2015,AL,2B,3,0,32,2,3,0,1,false,train
vogtst01,2016,AL,1B,1,0,6,1,0,0,0,false,train
wittgni01,2019,AL,P,55,0,173,3,7,0,3,false,train
hahnje01,2021,AL,P,5,0,10,1,1,0,1,false,train
snydebr03,2018,AL,3B,2,2,45,1,3,0,0,false,train
wolteto01,2019,NL,2B,8,0,39,4,5,0,2,false,train
nidoto01,2021,NL,C,52,45,1097,415,23,5,5,false,train
hughebr01,2023,NL,P,17,0,41,0,0,0,0,false,test
adamsma01,2020,NL,1B,2,2,51,15,0,0,2,false,train
hendegu01,2023,AL,3B,84,68,1784,43,110,6,14,false,test
utleych01,2018,NL,1B,2,0,18,9,0,0,1,false,train
reedco01,2017,NL,P,12,1,53,1,3,0,0,false,train
armstsh01,2023,AL,P,39,6,156,2,4,0,0,false,test
parsowe01,2019,NL,P,32,0,104,4,6,1,0,false,train
davidtu01,2021,NL,P,4,4,60,0,1,0,0,false,train
arauzjo01,2021,AL,SS,13,9,273,13,21,1,5,false,train
centeju01,2016,AL,C,53,47,1316,321,34,6,3,false,train
bettsmo01,2023,NL,2B,70,62,1455,87,136,2,33,false,test
chapmar01,2013,NL,P,68,0,191,1,3,1,0,false,train
donovbr01,2022,NL,2B,38,32,793,58,75,0,25,false,train
oswalco01,2020,NL,P,4,1,39,2,1,0,0,false,train
jacksdr01,2022,AL,3B,1,0,3,0,0,0,0,false,train
pelfrmi01,2016,AL,P,24,22,357,11,15,0,1,false,train
pivetni01,2023,AL,P,38,16,428,9,6,0,0,false,test
kouzmke01,2014,AL,3B,13,12,324,2,18,2,1,false,train
zobribe01,2018,NL,1B,4,3,65,18,2,0,1,false,train
devrico01,2013,AL,P,4,2,45,1,2,0,0,false,train
buchaja01,2017,NL,P,5,0,43,0,3,1,0,false,train
peterja01,2023,AL,P,2,0,6,0,0,0,0,false,test
altuvjo01,2015,AL,2B,153,153,3992,247,417,5,81,true,train
